2025-05-24T01:52:32.173336,1,Gracz1,100
2025-05-24T01:52:50.033710,1,Gracz1,100
2025-05-24T01:52:50.971140,1,Gracz1,100
2025-05-24T01:52:51.824468,1,Gracz1,100
2025-05-24T02:06:48.611136,1,Ty,0
